antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'murder'}),frozenset({'killer'}),0.013,0.0158,0.0018,0.13846153846153847,8.763388510223953,1.0,0.0015945999999999998,1.142375,0.8975571315996848,0.06666666666666667,0.124630703578072,0.12619279454722493
frozenset({'killer'}),frozenset({'murder'}),0.0158,0.013,0.0018,0.11392405063291138,8.763388510223953,1.0,0.0015945999999999998,1.1139,0.9001106369527422,0.06666666666666667,0.10225334410629319,0.12619279454722493
frozenset({'killed'}),frozenset({'killer'}),0.0108,0.0158,0.0014,0.12962962962962962,8.204406938584153,1.0,0.0012293599999999999,1.1307829787234043,0.8877014614984691,0.055555555555555546,0.11565701039385248,0.10911861228316924
frozenset({'detective'}),frozenset({'killer'}),0.0102,0.0158,0.0014,0.1372549019607843,8.687019111442043,1.0,0.00123884,1.1407772727272727,0.8940045608059348,0.05691056910569105,0.1234046961601141,0.11293124844874658
frozenset({'criminal'}),frozenset({'killer'}),0.009,0.0158,0.0012,0.13333333333333333,8.438818565400842,1.0,0.0010577999999999998,1.1356153846153845,0.8895055499495459,0.050847457627118633,0.119420172051751,0.10464135021097046
frozenset({'artist'}),frozenset({'art'}),0.0134,0.0156,0.0026,0.19402985074626863,12.43781094527363,1.0,0.0023909599999999997,1.2213851851851854,0.932090006081492,0.09848484848484848,0.18125746723513675,0.18034825870646765
frozenset({'art'}),frozenset({'artist'}),0.0156,0.0134,0.0026,0.16666666666666666,12.43781094527363,1.0,0.0023909599999999997,1.18392,0.9341731003657049,0.09848484848484848,0.15534833434691533,0.18034825870646765
frozenset({'martial'}),frozenset({'art'}),0.0082,0.0156,0.004,0.4878048780487805,31.269543464665418,1.0,0.00387208,1.9219238095238096,0.9760233918128656,0.20202020202020202,0.4796880110207034,0.37210756722951843
frozenset({'art'}),frozenset({'martial'}),0.0156,0.0082,0.004,0.25641025641025644,31.269543464665418,1.0,0.00387208,1.3337999999999999,0.983360422592442,0.20202020202020202,0.250262408157145,0.37210756722951843
frozenset({'player'}),frozenset({'game'}),0.01,0.0154,0.0018,0.18,11.688311688311687,1.0,0.001646,1.2007317073170731,0.9236812570145904,0.07627118644067797,0.16717448710136096,0.14844155844155843
frozenset({'game'}),frozenset({'player'}),0.0154,0.01,0.0018,0.11688311688311688,11.688311688311687,1.0,0.001646,1.121029411764706,0.9287471505631164,0.07627118644067797,0.1079627443263807,0.14844155844155843
frozenset({'video'}),frozenset({'game'}),0.01,0.0154,0.001,0.1,6.4935064935064934,1.0,0.000846,1.094,0.8545454545454545,0.04098360655737705,0.08592321755027423,0.08246753246753247
frozenset({'gang'}),frozenset({'street'}),0.0152,0.012,0.0022,0.14473684210526316,12.06140350877193,1.0,0.0020176,1.1552,0.931245845949339,0.088,0.13434903047091412,0.16403508771929826
frozenset({'street'}),frozenset({'gang'}),0.012,0.0152,0.0022,0.18333333333333335,12.061403508771932,1.0,0.0020176,1.2058775510204083,0.9282296650717704,0.088,0.1707284050907122,0.16403508771929826
frozenset({'crime'}),frozenset({'gang'}),0.0114,0.0152,0.0014,0.12280701754385964,8.079409048938134,1.0,0.00122672,1.122672,0.8863327649489898,0.05555555555555555,0.109267889463708,0.1074561403508772
frozenset({'gang'}),frozenset({'leader'}),0.0152,0.009,0.003,0.19736842105263158,21.92982456140351,1.0,0.0028632,1.234688524590164,0.9691307879772543,0.14150943396226415,0.19007913325189865,0.26535087719298245
frozenset({'leader'}),frozenset({'gang'}),0.009,0.0152,0.003,0.33333333333333337,21.92982456140351,1.0,0.0028632,1.4772,0.9630676084762867,0.14150943396226415,0.3230435959924181,0.26535087719298245
frozenset({'criminal'}),frozenset({'gang'}),0.009,0.0152,0.001,0.11111111111111112,7.309941520467837,1.0,0.0008632000000000001,1.1079,0.8710393541876893,0.04310344827586207,0.09739146132322411,0.08845029239766082
frozenset({'gangster'}),frozenset({'gang'}),0.0086,0.0152,0.001,0.11627906976744186,7.649938800489596,1.0,0.00086928,1.1143789473684211,0.8768206576558404,0.043859649122807015,0.10263918538529838,0.09103427172582619
frozenset({'neighborhood'}),frozenset({'gang'}),0.0082,0.0152,0.0012,0.1463414634146341,9.627727856225928,1.0,0.0010753599999999998,1.153622857142857,0.9035423808563553,0.05405405405405405,0.13316558023419386,0.11264441591784337
frozenset({'agent'}),frozenset({'secret'}),0.0112,0.0146,0.0012,0.10714285714285714,7.338551859099804,1.0,0.0010364799999999998,1.103648,0.8735167206040991,0.048780487804878044,0.0939140015657166,0.09466731898238748
frozenset({'doctor'}),frozenset({'dr'}),0.01,0.014,0.0016,0.16,11.428571428571429,1.0,0.0014600000000000001,1.1738095238095239,0.9217171717171717,0.07142857142857144,0.1480730223123732,0.13714285714285715
frozenset({'dr'}),frozenset({'doctor'}),0.014,0.01,0.0016,0.11428571428571428,11.428571428571429,1.0,0.0014600000000000001,1.117741935483871,0.9254563894523328,0.07142857142857144,0.10533910533910534,0.13714285714285715
frozenset({'hospital'}),frozenset({'dr'}),0.0094,0.014,0.0014,0.14893617021276595,10.638297872340425,1.0,0.0012684,1.15855,0.9145972138098122,0.06363636363636363,0.13685209960726769,0.12446808510638296
frozenset({'soon'}),frozenset({'meet'}),0.0082,0.014,0.001,0.12195121951219512,8.710801393728223,1.0,0.0008852,1.1229444444444445,0.8925186529542247,0.04716981132075472,0.10948399544847376,0.09668989547038327
frozenset({'business'}),frozenset({'company'}),0.0118,0.0136,0.0016,0.13559322033898305,9.970089730807578,1.0,0.0014395200000000001,1.141129411764706,0.9104432301153613,0.06722689075630253,0.1236752031011588,0.12662013958125623
frozenset({'company'}),frozenset({'business'}),0.0136,0.0118,0.0016,0.11764705882352942,9.970089730807578,1.0,0.0014395200000000001,1.11996,0.9121046228710463,0.06722689075630253,0.10711096824886604,0.12662013958125623
frozenset({'society'}),frozenset({'character'}),0.0104,0.0134,0.0012,0.11538461538461538,8.610792192881744,1.0,0.0010606399999999998,1.1152869565217391,0.8931554836971166,0.053097345132743355,0.1033697703067255,0.10246842709529276
frozenset({'inspector'}),frozenset({'kill'}),0.0096,0.0134,0.0012,0.125,9.328358208955224,1.0,0.00107136,1.1275428571428572,0.9014539579967691,0.055045871559633024,0.1131157510642611,0.10727611940298507
frozenset({'singh'}),frozenset({'kill'}),0.0084,0.0134,0.001,0.11904761904761905,8.884150675195452,1.0,0.00088744,1.1199243243243244,0.8949576442113755,0.04807692307692308,0.1070825248810248,0.09683724235963043
frozenset({'birthday'}),frozenset({'party'}),0.0084,0.0128,0.0014,0.16666666666666669,13.020833333333334,1.0,0.00129248,1.1846400000000001,0.9310205728116175,0.0707070707070707,0.15586169638033498,0.13802083333333334
frozenset({'party'}),frozenset({'birthday'}),0.0128,0.0084,0.0014,0.109375,13.020833333333334,1.0,0.00129248,1.1133754385964914,0.9351701782820098,0.0707070707070707,0.10183037515127066,0.13802083333333334
frozenset({'country'}),frozenset({'government'}),0.0124,0.0116,0.0014,0.11290322580645161,9.733036707452726,1.0,0.00125616,1.1141963636363637,0.9085228258982816,0.06194690265486725,0.10249213456743385,0.1167964404894327
frozenset({'government'}),frozenset({'country'}),0.0116,0.0124,0.0014,0.1206896551724138,9.733036707452726,1.0,0.00125616,1.1231529411764707,0.9077874775972713,0.06194690265486725,0.10964930657393054,0.1167964404894327
frozenset({'tell'}),frozenset({'parent'}),0.0108,0.0124,0.0012,0.11111111111111109,8.960573476702507,1.0,0.0010660799999999998,1.1110499999999999,0.898099474322685,0.05454545454545454,0.09995049727735024,0.10394265232974909
frozenset({'return'}),frozenset({'parent'}),0.0106,0.0124,0.0014,0.1320754716981132,10.651247717589776,1.0,0.00126856,1.137886956521739,0.9158219989026539,0.06481481481481481,0.1211780798887335,0.1224893487522824
frozenset({'parent'}),frozenset({'return'}),0.0124,0.0106,0.0014,0.11290322580645161,10.651247717589774,1.0,0.00126856,1.1153236363636363,0.9174911763004108,0.06481481481481481,0.10339925794062221,0.1224893487522824
frozenset({'boyfriend'}),frozenset({'parent'}),0.0098,0.0124,0.001,0.10204081632653061,8.229098090849243,1.0,0.0008784800000000001,1.0998272727272729,0.8871743082205616,0.04716981132075473,0.09076631867813954,0.09134298880842659
frozenset({'experience'}),frozenset({'journey'}),0.0082,0.0124,0.0012,0.1463414634146341,11.80173092053501,1.0,0.0010983199999999999,1.156902857142857,0.9228339046850842,0.06185567010309278,0.13562319098282108,0.1215578284815106
frozenset({'series'}),frozenset({'episode'}),0.0124,0.0094,0.0014,0.11290322580645161,12.010981468771448,1.0,0.00128344,1.1166763636363637,0.9282531967829659,0.06862745098039215,0.1044853884579564,0.1309196980096088
frozenset({'episode'}),frozenset({'series'}),0.0094,0.0124,0.0014,0.14893617021276595,12.010981468771448,1.0,0.00128344,1.16043,0.9254420120561853,0.06862745098039215,0.13825047611661193,0.1309196980096088
frozenset({'culture'}),frozenset({'history'}),0.0082,0.0124,0.001,0.12195121951219512,9.83477576711251,1.0,0.00089832,1.1247666666666667,0.9057471264367817,0.05102040816326531,0.11092671072518745,0.10129819040125884
frozenset({'evil'}),frozenset({'power'}),0.0112,0.012,0.0012,0.10714285714285714,8.928571428571427,1.0,0.0010655999999999999,1.10656,0.8980582524271844,0.05454545454545454,0.09629843840370156,0.10357142857142856
frozenset({'married'}),frozenset({'marriage'}),0.0108,0.0118,0.0016,0.14814814814814814,12.554927809165097,1.0,0.0014725600000000001,1.1600608695652173,0.9303983016579055,0.07619047619047618,0.1379762681118682,0.14187068424356558
frozenset({'marriage'}),frozenset({'married'}),0.0118,0.0108,0.0016,0.13559322033898305,12.554927809165097,1.0,0.0014725600000000001,1.1443686274509803,0.9313398097551103,0.07619047619047618,0.12615570191971598,0.14187068424356558
frozenset({'marriage'}),frozenset({'couple'}),0.0118,0.0098,0.0012,0.10169491525423728,10.377032168799722,1.0,0.00108436,1.1022981132075471,0.914423530999123,0.0588235294117647,0.09280439835814712,0.112071947423037
frozenset({'couple'}),frozenset({'marriage'}),0.0098,0.0118,0.0012,0.12244897959183673,10.377032168799722,1.0,0.00108436,1.1260883720930233,0.9125765838551134,0.0588235294117647,0.11197022828560689,0.112071947423037
frozenset({'marry'}),frozenset({'marriage'}),0.0086,0.0118,0.0012,0.13953488372093023,11.824990145841545,1.0,0.00109852,1.1484486486486487,0.9233743527671308,0.062499999999999986,0.12926015353261508,0.12061489948758375
frozenset({'marriage'}),frozenset({'marry'}),0.0118,0.0086,0.0012,0.10169491525423728,11.824990145841545,1.0,0.00109852,1.103633962264151,0.9263644336504082,0.062499999999999986,0.09390247655258956,0.12061489948758375
frozenset({'car'}),frozenset({'accident'}),0.0116,0.0092,0.0014,0.1206896551724138,13.118440779610197,1.0,0.00129328,1.126792156862745,0.9346129386598833,0.07216494845360824,0.11252488410619076,0.13643178410794604
frozenset({'accident'}),frozenset({'car'}),0.0092,0.0116,0.0014,0.15217391304347827,13.118440779610197,1.0,0.00129328,1.165805128205128,0.9323490397370091,0.07216494845360824,0.14222370805693876,0.13643178410794604
frozenset({'car'}),frozenset({'driver'}),0.0116,0.0086,0.0014,0.1206896551724138,14.033680834001604,1.0,0.00130024,1.1274745098039216,0.939642712609123,0.07446808510638298,0.11306198827154913,0.14174017642341621
frozenset({'driver'}),frozenset({'car'}),0.0086,0.0116,0.0014,0.16279069767441862,14.033680834001606,1.0,0.00130024,1.180588888888889,0.9367993313928356,0.07446808510638298,0.15296509275032236,0.14174017642341621
frozenset({'singh'}),frozenset({'doe'}),0.0084,0.0116,0.001,0.11904761904761905,10.26272577996716,1.0,0.0009025600000000001,1.1219675675675675,0.910205728116176,0.05263157894736843,0.10870863926307069,0.1026272577996716
frozenset({'body'}),frozenset({'dead'}),0.0092,0.0112,0.001,0.10869565217391305,9.70496894409938,1.0,0.00089696,1.1093853658536585,0.9052886556318127,0.05154639175257732,0.09859997185873083,0.09899068322981366
frozenset({'evil'}),frozenset({'spirit'}),0.0112,0.0082,0.0016,0.14285714285714288,17.421602787456447,1.0,0.0015081600000000001,1.1571,0.9532766990291263,0.08988764044943821,0.13577046063434448,0.16898954703832753
frozenset({'spirit'}),frozenset({'evil'}),0.0082,0.0112,0.0016,0.1951219512195122,17.421602787456447,1.0,0.0015081600000000001,1.2285090909090908,0.9503932244404114,0.08988764044943821,0.18600520956665878,0.16898954703832753
frozenset({'couple'}),frozenset({'island'}),0.0098,0.011,0.001,0.10204081632653061,9.27643784786642,1.0,0.0008922,1.1013863636363637,0.9010300949303172,0.05050505050505051,0.09205340376797838,0.09647495361781076
frozenset({'marry'}),frozenset({'married'}),0.0086,0.0108,0.001,0.11627906976744186,10.766580534022394,1.0,0.00090712,1.119357894736842,0.9149889045793828,0.05434782608695653,0.10663068112357649,0.10443583118001723
frozenset({'ex'}),frozenset({'married'}),0.0082,0.0108,0.001,0.12195121951219512,11.29177958446251,1.0,0.00091144,1.1265888888888889,0.9189755999193386,0.05555555555555555,0.1123647589084059,0.10727190605239385
frozenset({'haunted'}),frozenset({'ghost'}),0.0082,0.0108,0.001,0.12195121951219512,11.29177958446251,1.0,0.00091144,1.1265888888888889,0.9189755999193386,0.05555555555555555,0.1123647589084059,0.10727190605239385
frozenset({'singh'}),frozenset({'killed'}),0.0084,0.0108,0.001,0.11904761904761905,11.022927689594356,1.0,0.00090928,1.1228756756756757,0.9169826542960872,0.054945054945054944,0.10942945718521943,0.10582010582010581
frozenset({'blood'}),frozenset({'vampire'}),0.0106,0.0082,0.0026,0.24528301886792453,29.912563276576158,1.0,0.00251308,1.3141349999999998,0.9769246318670214,0.16049382716049382,0.23904317288558632,0.2811780947998159
frozenset({'vampire'}),frozenset({'blood'}),0.0082,0.0106,0.0026,0.31707317073170727,29.912563276576158,1.0,0.00251308,1.4487642857142855,0.9745606279181598,0.16049382716049382,0.3097565905919823,0.2811780947998159
frozenset({'zombie'}),frozenset({'human'}),0.0088,0.0102,0.001,0.11363636363636363,11.140819964349374,1.0,0.00091024,1.116697435897436,0.9183212267958031,0.05555555555555555,0.10450228696339021,0.10583778966131907
frozenset({'martial'}),frozenset({'master'}),0.0082,0.0102,0.0014,0.17073170731707316,16.738402678144425,1.0,0.00131636,1.1935823529411764,0.9480309970328118,0.08235294117647059,0.16218600456362212,0.15399330463892874
frozenset({'master'}),frozenset({'martial'}),0.0102,0.0082,0.0014,0.1372549019607843,16.738402678144425,1.0,0.00131636,1.1495863636363637,0.949946598158358,0.08235294117647059,0.13012190155352318,0.15399330463892874
frozenset({'hospital'}),frozenset({'doctor'}),0.0094,0.01,0.001,0.10638297872340426,10.638297872340425,1.0,0.000906,1.1078571428571429,0.9145972138098122,0.05434782608695653,0.0973565441650548,0.10319148936170214
frozenset({'doctor'}),frozenset({'hospital'}),0.01,0.0094,0.001,0.1,10.638297872340425,1.0,0.000906,1.1006666666666667,0.9151515151515152,0.05434782608695653,0.09145972138098123,0.10319148936170214
frozenset({'video'}),frozenset({'tv'}),0.01,0.0084,0.001,0.1,11.904761904761907,1.0,0.000916,1.1017777777777777,0.9252525252525253,0.0574712643678161,0.09237595804759983,0.10952380952380952
frozenset({'tv'}),frozenset({'video'}),0.0084,0.01,0.001,0.11904761904761905,11.904761904761905,1.0,0.000916,1.1237837837837839,0.9237595804759984,0.0574712643678161,0.11014911014911016,0.10952380952380952
frozenset({'soldier'}),frozenset({'army'}),0.01,0.009,0.001,0.1,11.111111111111112,1.0,0.00091,1.1011111111111112,0.9191919191919192,0.05555555555555556,0.09182643794147327,0.10555555555555557
frozenset({'army'}),frozenset({'soldier'}),0.009,0.01,0.001,0.11111111111111112,11.111111111111112,1.0,0.00091,1.11375,0.9182643794147327,0.05555555555555556,0.1021324354657688,0.10555555555555557
frozenset({'cop'}),frozenset({'officer'}),0.0088,0.0098,0.001,0.11363636363636363,11.595547309833025,1.0,0.00091376,1.1171487179487178,0.9218724778046812,0.05681818181818183,0.10486403114155084,0.10783858998144713
frozenset({'officer'}),frozenset({'cop'}),0.0098,0.0088,0.001,0.10204081632653061,11.595547309833023,1.0,0.00091376,1.1038363636363635,0.9228034740456474,0.05681818181818183,0.09406862018415114,0.10783858998144713
frozenset({'priest'}),frozenset({'demon'}),0.0084,0.0098,0.0012,0.14285714285714285,14.577259475218659,1.0,0.0011176799999999998,1.1552333333333331,0.9392900363049616,0.07058823529411763,0.13437400813688433,0.13265306122448978
frozenset({'demon'}),frozenset({'priest'}),0.0098,0.0084,0.0012,0.12244897959183673,14.577259475218659,1.0,0.0011176799999999998,1.1299627906976746,0.9406180569581901,0.07058823529411763,0.11501510648632182,0.13265306122448978
frozenset({'haunted'}),frozenset({'demon'}),0.0082,0.0098,0.001,0.12195121951219512,12.444001991040318,1.0,0.00091964,1.1277277777777777,0.9272433958459367,0.058823529411764705,0.11326117906705223,0.11199601791936287
frozenset({'demon'}),frozenset({'haunted'}),0.0098,0.0082,0.001,0.10204081632653061,12.444001991040318,1.0,0.00091964,1.1045045454545455,0.9287416683498284,0.058823529411764705,0.09461667304550374,0.11199601791936287
frozenset({'black'}),frozenset({'white'}),0.0096,0.0086,0.0016,0.16666666666666669,19.379844961240313,1.0,0.00151744,1.18968,0.9575928917609048,0.0963855421686747,0.15943783202205639,0.17635658914728683
frozenset({'white'}),frozenset({'black'}),0.0086,0.0096,0.0016,0.18604651162790697,19.379844961240313,1.0,0.00151744,1.2167771428571428,0.9566269921323381,0.0963855421686747,0.17815681707179623,0.17635658914728683
frozenset({'inspector'}),frozenset({'gangster'}),0.0096,0.0086,0.0012,0.125,14.534883720930232,1.0,0.00111744,1.1330285714285713,0.9402261712439419,0.07058823529411763,0.11740972362315918,0.13226744186046513
frozenset({'gangster'}),frozenset({'inspector'}),0.0086,0.0096,0.0012,0.13953488372093023,14.534883720930234,1.0,0.00111744,1.1510054054054053,0.9392777889852735,0.07058823529411763,0.13119434947589886,0.13226744186046513
frozenset({'inspector'}),frozenset({'singh'}),0.0096,0.0084,0.0012,0.125,14.880952380952381,1.0,0.0011193599999999998,1.133257142857143,0.9418416801292407,0.07142857142857142,0.11758773699072206,0.13392857142857142
frozenset({'singh'}),frozenset({'inspector'}),0.0084,0.0096,0.0012,0.14285714285714285,14.880952380952381,1.0,0.0011193599999999998,1.1554666666666664,0.9407018959257765,0.07142857142857142,0.1345488114470344,0.13392857142857142
frozenset({'culture'}),frozenset({'episode'}),0.0082,0.0094,0.001,0.12195121951219512,12.973533990659055,1.0,0.00092292,1.1281833333333333,0.930550514216576,0.060240963855421686,0.11361924037168898,0.11416709911779968
frozenset({'episode'}),frozenset({'culture'}),0.0094,0.0082,0.001,0.10638297872340426,12.973533990659055,1.0,0.00092292,1.1098714285714286,0.9316777710478497,0.060240963855421686,0.09899473555495489,0.11416709911779968
frozenset({'found'}),frozenset({'body'}),0.0088,0.0092,0.001,0.11363636363636363,12.351778656126482,1.0,0.00091904,1.117825641025641,0.9271993543179984,0.058823529411764705,0.10540609975410137,0.11116600790513834
frozenset({'body'}),frozenset({'found'}),0.0092,0.0088,0.001,0.10869565217391305,12.351778656126482,1.0,0.00091904,1.1120780487804878,0.927573677836092,0.058823529411764705,0.10078253851282593,0.11116600790513834
frozenset({'writer'}),frozenset({'book'}),0.0088,0.009,0.0016,0.18181818181818182,20.202020202020204,1.0,0.0015208,1.2112222222222222,0.9589386602098467,0.09876543209876544,0.17438767085588477,0.17979797979797982
frozenset({'book'}),frozenset({'writer'}),0.009,0.0088,0.0016,0.1777777777777778,20.202020202020204,1.0,0.0015208,1.2055135135135135,0.9591321897073662,0.09876543209876544,0.1704779840373061,0.17979797979797982
frozenset({'role'}),frozenset({'actor'}),0.0084,0.0088,0.001,0.11904761904761905,13.528138528138529,1.0,0.00092608,1.1251459459459459,0.9339249697458653,0.0617283950617284,0.11122641146854223,0.11634199134199134
frozenset({'actor'}),frozenset({'role'}),0.0088,0.0084,0.001,0.11363636363636363,13.528138528138529,1.0,0.00092608,1.1187282051282053,0.9343018563357547,0.0617283950617284,0.10612783747112105,0.11634199134199134
frozenset({'reality'}),frozenset({'tv'}),0.0086,0.0084,0.0012,0.13953488372093023,16.611295681063122,1.0,0.0011277599999999998,1.1524,0.9479523905588056,0.07594936708860758,0.13224574800416522,0.14119601328903653
frozenset({'tv'}),frozenset({'reality'}),0.0084,0.0086,0.0012,0.14285714285714285,16.611295681063122,1.0,0.0011277599999999998,1.1566333333333332,0.9477611940298506,0.07594936708860758,0.1354217700798294,0.14119601328903653
frozenset({'building'}),frozenset({'apartment'}),0.0082,0.0084,0.0014,0.17073170731707316,20.32520325203252,1.0,0.0013311199999999999,1.1957529411764705,0.9586610203670093,0.09210526315789473,0.1637068448135066,0.16869918699186992
frozenset({'apartment'}),frozenset({'building'}),0.0084,0.0082,0.0014,0.16666666666666669,20.32520325203252,1.0,0.0013311199999999999,1.19016,0.9588543767648244,0.09210526315789473,0.1597768367278349,0.16869918699186992
"frozenset({'girl', 'daughter'})",frozenset({'mother'}),0.0018,0.0298,0.0012,0.6666666666666666,22.371364653243848,1.0,0.00114636,2.9105999999999996,0.9570226407533561,0.03947368421052631,0.6564282278567992,0.3534675615212528
"frozenset({'girl', 'mother'})",frozenset({'daughter'}),0.0024,0.0242,0.0012,0.5,20.66115702479339,1.0,0.0011419199999999998,1.9516,0.9538893344025661,0.047244094488188976,0.4875999180159869,0.27479338842975204
"frozenset({'daughter', 'mother'})",frozenset({'girl'}),0.0028,0.0336,0.0012,0.42857142857142855,12.755102040816327,1.0,0.0011059199999999998,1.6912000000000003,0.9241877256317689,0.034090909090909095,0.40870387890255433,0.23214285714285712
